CUST_ID,ARTICLE_ID,AGE,RATING
1098143,4710421090059,35-39,1
1098143,4710047502066,35-39,1
1098143,4711553166735,35-39,1
1098143,4710105031880,35-39,1
1098143,4710105045313,35-39,1
1098143,4718429100077,35-39,1
1098143,4716426880411,35-39,1
1098143,4718429100077,35-39,1
1098143,4710047512355,35-39,1
1098143,4716426880619,35-39,1
1098143,4716426880411,35-39,1
1098143,4710247006562,35-39,1
1098143,4710421090059,35-39,1
1098143,4710626622857,35-39,1
1098143,4710085120628,35-39,1
1098143,4710421090059,35-39,5
1098143,4710134023276,35-39,1
1098143,4711863180032,35-39,1
1098143,4710105031811,35-39,1
1098143,4710105031682,35-39,1
1098143,4710105031880,35-39,1
1098143,4710088502209,35-39,1
1117042,4710036021035,50-54,2
1117042,4713080626225,50-54,1
1117042,4540121234626,50-54,1
1117042,4014400901573,50-54,1
1117042,4710032500862,50-54,1
1117042,4715545050293,50-54,4
1117042,4710174003856,50-54,2
1117042,4710628119010,50-54,1
1117042,4710175565605,50-54,1
1117042,4710294110113,50-54,1
1117042,4710943109369,50-54,1
1117042,4714981010038,50-54,2
1117042,4710035313414,50-54,2
1117042,4710734001476,50-54,1
1117042,37000304593,50-54,1
1117042,4710088436559,50-54,4
1117042,399011800212,50-54,1
1117042,4711985100024,50-54,1
1117042,4711371850229,50-54,1
1117042,4710036000634,50-54,1
1117042,4710144204443,50-54,1
1117042,4934567912406,50-54,1
1117042,4710254016028,50-54,2
1117042,8000500029350,50-54,1
1117042,4902430041232,50-54,1
1117042,4710498232284,50-54,1
1117042,4710088436559,50-54,2
1117042,4710011432702,50-54,1
1117042,4710036026009,50-54,1
1117042,4956043788602,50-54,1
1117042,4710088436559,50-54,3
1117042,4710632001356,50-54,1
1117042,4710022101208,50-54,1
1117042,4710823997208,50-54,1
1117042,4710036000184,50-54,1
1117042,4710047501038,50-54,1
1117042,4710175565704,50-54,1
1117042,4710162000072,50-54,1
1117042,723125488064,50-54,1
1117042,80177616,50-54,1
1117042,4714981010038,50-54,2
1117042,37000442127,50-54,1
1117042,4710174041698,50-54,3
1117042,4710303340234,50-54,1
1117042,4710294110113,50-54,1
1117042,4710960911082,50-54,1
1117042,4719581980231,50-54,1
1117042,4710572001232,50-54,1
1117042,4956043788695,50-54,1
1117042,723125488064,50-54,1
1117042,4710644700896,50-54,2
1117042,89782019066,50-54,1
1117042,4710088410139,50-54,2
1117042,8888021200720,50-54,1
1117042,37000440192,50-54,1
1117042,4710030641000,50-54,1
1117042,4710189851282,50-54,2
1117042,4710088436542,50-54,2
1117042,4710140300453,50-54,1
1117042,37000441809,50-54,1
1117042,4710174003443,50-54,1
1117042,4719581980262,50-54,1
1117042,4710294110113,50-54,1
1117042,4710943109352,50-54,1
1117042,4710036000726,50-54,1
1117042,4710140601505,50-54,1
2023939,4711080010112,<25,1
2023939,4710088424655,<25,1
2023939,4710363522007,<25,1
2023939,4711271000014,<25,8
2023939,4710339000010,<25,1
2023939,4710109770396,<25,1
2023939,4711269680716,<25,1
2023939,47100312,<25,2
2023939,4710085120536,<25,1
2023939,4713447001016,<25,1
2023939,4711001302104,<25,6
2023939,4903316464015,<25,1
2023939,4710088414328,<25,1
2023939,4901422018931,<25,2
2023939,4903333054206,<25,1
2023939,4711128778820,<25,1
2023939,4713985863121,<25,1
2023939,9310052751203,<25,1
2023939,4710321871055,<25,1
2023939,4710088434104,<25,1
2023939,4710088433312,<25,1
2023939,4710063041242,<25,1
2023939,4710857472634,<25,1
2023939,79763251134,<25,1
2023939,4710583996008,<25,1
2023939,4710339033056,<25,1
2023939,4934567661519,<25,1
2023939,4710151200780,<25,1
2023939,4710058137059,<25,1
2023939,4710189600101,<25,1
2023939,2100228000054,<25,1
2023939,4714981010038,<25,3
2023939,4710052060049,<25,2
2023939,4710960918050,<25,2
2023939,4934567312350,<25,2
2023939,22000147165,<25,2
2023939,4710105001210,<25,1
2023939,4710683100015,<25,2
2023939,4710011401135,<25,1
2023939,4710126001121,<25,1
2023939,4710498354368,<25,1
2023939,4710038850558,<25,3
2023939,4710088434104,<25,1
2023939,4712134660086,<25,1
2023939,4710304111147,<25,1
2023939,4711634000460,<25,1
2023939,4711022100031,<25,1
2023939,4710772025236,<25,1
2023939,4710249002012,<25,1
2023939,4711587808953,<25,1
2023939,4714981010038,<25,2
2023939,4710063413803,<25,1
2023939,20570910,<25,1
2023939,4710421090059,<25,3
2023939,4710088433312,<25,1
2023939,20557003,<25,1
2023939,20498573,<25,2
2023939,4710105045313,<25,2
2023939,4710057620071,<25,1
2023939,9310052751203,<25,1
2023939,4710093080044,<25,1
2023939,4711022600067,<25,1
2023939,9044400841000,<25,1
2023939,4710088414243,<25,1
2023939,4714981110011,<25,1
2023939,4710105051123,<25,1
2023939,4710189851268,<25,4
2023939,723125481911,<25,1
2023939,4710035310055,<25,1
2023939,34000101092,<25,1
2023939,4712277610108,<25,1
2023939,4710088434197,<25,3
2023939,4711258002505,<25,1
2023939,4718429100077,<25,1
2023939,4710011406123,<25,1
2023939,4710035316156,<25,1
2023939,4710022237501,<25,1
2023939,4711258001256,<25,1
2023939,4710088502216,<25,1
2023939,20546236,<25,4
2023939,4710370113335,<25,1
2023939,4710191020027,<25,1
2023939,4710088434197,<25,1
2023939,4710339030055,<25,1
2023939,4711022100031,<25,1
2023939,4710320154111,<25,1
2023939,4710140300453,<25,1
2023939,4710254016011,<25,12
2023939,4710110222235,<25,1
2023939,4710105045719,<25,2
2023939,4710088432476,<25,1
2023939,4710583996008,<25,1
2023939,4716189000767,<25,1
2023939,4901301045805,<25,2
2023939,4714058833195,<25,1
2023939,37000441809,<25,1
2023939,4710063422362,<25,1
2023939,4710063031106,<25,2
2023939,4710088414311,<25,1
2023939,4710088412973,<25,1
2023939,4710094034039,<25,1
2023939,4711437000018,<25,1
2023939,4712987106649,<25,1
2023939,4710199010174,<25,2
2023939,4710573447817,<25,1
2023939,4710088433305,<25,2
2023939,4718647901043,<25,1
2023939,4710367807421,<25,1
2023939,20557003,<25,1
2023939,4710626110613,<25,1
2023939,4711258001256,<25,1
2023939,4934567392871,<25,2
2023939,8851111202652,<25,1
2023939,4710094010026,<25,1
2023939,4711524000396,<25,2
2023939,4711128778882,<25,1
2023939,4710105001210,<25,3
2023939,4710967900010,<25,1
2023939,9300644131735,<25,1
2023939,4710154012144,<25,3
2023939,4711128557623,<25,2
2023939,4711080010112,<25,1
2023939,4711524001041,<25,2
2023939,4710088434104,<25,3
2023939,41143024690,<25,1
2023939,4710088412218,<25,1
2023939,4710247006241,<25,1
2023939,4719090790000,<25,1
2023939,4711123110045,<25,1
2023939,4710583110015,<25,2
2023939,4718176270498,<25,1
2023939,4710382019595,<25,1
2023939,4712425010392,<25,2
2023939,37000329169,<25,1
2023939,4714276113888,<25,1
2023939,4710088436191,<25,1
2023939,4710085104116,<25,1
2023939,4710088430175,<25,1
2023939,4710088412225,<25,2
2023939,4710035365215,<25,1
2023939,20565794,<25,1
2023939,4710110222228,<25,1
2023939,4711128778882,<25,1
2023939,4710339772139,<25,1
2023939,4711101060041,<25,2
2023939,4715610443791,<25,6
2023939,4956043788602,<25,1
2023939,4710114604112,<25,1
2023939,4710020941325,<25,3
2023939,4710088414038,<25,1
2023939,4710320224265,<25,1
2023939,4714681951181,<25,2
2023939,4710088433312,<25,1
2023939,4710088432476,<25,1
2023939,4710395340020,<25,1
2023939,4710088412201,<25,2
2023939,8850332247114,<25,1
2023939,4710088432735,<25,1
1615661,4710063312144,40-44,1
1615661,4710088433343,40-44,1
1615661,4710088432346,40-44,1
1615661,8850332247152,40-44,1
1615661,4710088432346,40-44,1
1615661,20412036,40-44,1
1615661,4718433613228,40-44,1
1615661,4710191020027,40-44,1
1615661,4710585930154,40-44,4
1615661,20412036,40-44,1
1615661,4719111323101,40-44,1
1615661,4719090900058,40-44,2
1615661,4710583350701,40-44,2
1615661,4710088432735,40-44,2
1615661,4710105025438,40-44,1
1615661,4710088434043,40-44,2
1615661,4710105011042,40-44,1
1615661,7231254801515,40-44,5
1615661,4710035369510,40-44,1
1615661,4712453006022,40-44,1
1615661,4711606113044,40-44,2
1615661,4714082270102,40-44,1
1615661,4710626622857,40-44,1
1615661,4711437000131,40-44,1
1615661,4719090701051,40-44,1
1615661,20415723,40-44,1
1615661,4710908131534,40-44,1
1615661,4710105011042,40-44,1
1615661,4719862260410,40-44,1
1615661,4711634002587,40-44,1
1615661,4710543282318,40-44,1
1615661,4711634002587,40-44,1
1615661,4710088432742,40-44,2
1615661,4710583350701,40-44,2
1615661,20412036,40-44,1
1615661,4710088434593,40-44,1
1615661,20557003,40-44,1
1615661,4710105011011,40-44,1
1615661,4710467221622,40-44,1
1615661,4710047504381,40-44,1
1615661,4711863180827,40-44,1
1615661,4710321871260,40-44,1
1615661,4711437000018,40-44,1
1615661,4710088432742,40-44,3
1615661,4718429100060,40-44,1
1615661,4711634002297,40-44,1
1615661,399011800212,40-44,1
1615661,4710011417426,40-44,1
1615661,4710154012144,40-44,1
1615661,4710063131509,40-44,3
914840,723125485025,45-49,2
914840,4710015103066,45-49,1
914840,4710105015125,45-49,1
914840,4710088433312,45-49,1
914840,4710011409025,45-49,1
914840,4710543214012,45-49,4
914840,4710018004605,45-49,1
914840,4710088433312,45-49,1
914840,4710362010093,45-49,1
914840,4710057620071,45-49,1
914840,4710057620071,45-49,1
914840,37000300441,45-49,1
914840,4710022235507,45-49,2
914840,20412036,45-49,1
914840,20412074,45-49,1
914840,4710022101208,45-49,2
914840,4710105051642,45-49,2
914840,4710626111450,45-49,1
914840,4710015103066,45-49,1
914840,4710088436191,45-49,1
914840,4717265888293,45-49,1
914840,4710706111752,45-49,1
914840,40000757320,45-49,1
914840,4710022101208,45-49,1
914840,4710585930628,45-49,1
914840,4711022100017,45-49,1
914840,4710543214012,45-49,4
914840,723125485025,45-49,1
914840,4710015103066,45-49,1
914840,4014400901573,45-49,1
914840,4710362010093,45-49,1
914840,4710105015125,45-49,1
914840,20412074,45-49,1
914840,4710105051642,45-49,2
914840,4710022237501,45-49,2
914840,4710011409056,45-49,1
914840,4710105010168,45-49,1
914840,4710043100020,45-49,1
914840,4710174041698,45-49,1
914840,20412074,45-49,1
914840,4710421090059,45-49,4
914840,4710094097768,45-49,1
914840,4714981010038,45-49,2
914840,4710088433312,45-49,1
914840,4710088436191,45-49,2
914840,7614500011218,45-49,2
914840,20412074,45-49,1
914840,4714981010038,45-49,2
914840,4710857000073,45-49,1
914840,4710632001318,45-49,2
2042145,4710015202912,40-44,1
2042145,4719090790000,40-44,1
2042145,4710154012144,40-44,1
2042145,4710088446206,40-44,1
2042145,4710088410139,40-44,1
2042145,4710291102180,40-44,1
2042145,22000147165,40-44,1
2042145,4710088410610,40-44,1
2042145,4710088410610,40-44,1
2042145,4710583910004,40-44,1
2042145,4710339033018,40-44,1
2042145,4710047504374,40-44,1
2042145,4710105020310,40-44,2
2042145,4719433000483,40-44,1
2042145,4710088410610,40-44,1
2042145,8850987101021,40-44,1
2042145,20246068,40-44,1
2042145,4710105002026,40-44,3
2042145,4902520132741,40-44,1
2042145,4710105031675,40-44,1
2042145,4710022102892,40-44,1
2042145,4714981010038,40-44,2
2042145,4710570002606,40-44,1
2042145,4711634002747,40-44,1
2042145,4714981010038,40-44,2
2042145,4714050000328,40-44,1
2042145,4710339033018,40-44,1
2042145,4711634002297,40-44,1
2042145,4710105010687,40-44,1
2042145,4710088413383,40-44,2
2042145,4710339033018,40-44,1
2042145,4711001121101,40-44,1
2042145,20415723,40-44,1
2042145,4710105045443,40-44,2
2042145,4710823997222,40-44,1
2042145,4711271000014,40-44,2
1747270,4710057160447,30-34,1
1747270,4711856000088,30-34,1
1747270,4710126090514,30-34,1
1747270,7610053910794,30-34,2
1747270,4710063312151,30-34,1
1747270,4903111345717,30-34,1
1747270,4710022239598,30-34,1
1747270,4710585930628,30-34,2
1747270,4710583910004,30-34,1
1747270,4710998001205,30-34,1
1747270,4710126011557,30-34,1
1747270,4711918030084,30-34,1
1747270,47106710,30-34,1
1747270,4710012601237,30-34,1
1747270,4710114128038,30-34,1
1747270,4710134024242,30-34,6
1747270,4710088430175,30-34,1
1747270,4934567212117,30-34,1
1747270,4710094011221,30-34,1
1747270,4710088410382,30-34,1
1747270,4710632001318,30-34,1
1747270,4710908111116,30-34,1
1747270,4710054380619,30-34,1
1747270,4710088433305,30-34,5
1747270,4719090900065,30-34,1
1747270,4710105046013,30-34,1
1747270,4712825123685,30-34,1
1747270,4710291112172,30-34,1
1747270,4710110510523,30-34,1
1747270,4712815116192,30-34,2
1747270,4710105002019,30-34,3
1747270,4710088434241,30-34,1
1747270,4711663700010,30-34,3
1747270,20515485,30-34,1
1747270,4715006140112,30-34,1
1747270,4716542100134,30-34,1
1747270,4710036009774,30-34,1
1747270,4710088410610,30-34,1
1747270,4710626844013,30-34,1
1747270,4710105045313,30-34,1
1747270,4710128030037,30-34,1
1747270,4713754987614,30-34,1
1747270,4712377211168,30-34,1
1747270,4710105045207,30-34,1
1747270,9556023331146,30-34,1
1747270,4711686002504,30-34,1
1747270,4710012741513,30-34,1
1747270,4710088433312,30-34,1
1747270,4718426020064,30-34,1
1747270,4902402376744,30-34,2
1747270,4710105051642,30-34,1
1747270,4710049000973,30-34,1
1747270,4711634002570,30-34,1
1747270,4711588250119,30-34,2
1747270,4710291101039,30-34,1
1747270,4710085171552,30-34,1
1747270,4540121234626,30-34,5
1747270,4710088411440,30-34,1
1747270,4710035350006,30-34,1
1747270,4710088414250,30-34,1
1747270,4710498235148,30-34,1
1747270,4710980000056,30-34,1
1747270,4710088434517,30-34,1
1747270,4710105010144,30-34,1
1747270,4714681951181,30-34,1
1747270,4719581980231,30-34,1
1747270,4710105046013,30-34,1
1747270,7610700600863,30-34,1
1747270,4710105045313,30-34,1
1747270,4710047511167,30-34,1
1747270,4710126190535,30-34,1
1747270,4716114000329,30-34,1
1747270,4710063021183,30-34,1
1747270,4715545050293,30-34,3
1747270,4710735310010,30-34,1
1747270,73390000516,30-34,1
1747270,9310052751203,30-34,1
1747270,4710126190528,30-34,1
1747270,4710088490353,30-34,1
1747270,4710088410368,30-34,2
1747270,4710088434043,30-34,1
1747270,4710088411785,30-34,2
1747270,4710088434043,30-34,1
1747270,4710114105046,30-34,1
1747270,4710088502209,30-34,1
1747270,4712494211287,30-34,1
1747270,4901201101014,30-34,2
1747270,4710088410610,30-34,1
1747270,4710054156535,30-34,1
1747270,4714567001597,30-34,1
1747270,4710088436344,30-34,1
1747270,4719090790017,30-34,1
1747270,4710105051185,30-34,2
1747270,4710088414090,30-34,1
1747270,4710254016035,30-34,1
1846706,8801019404689,>70,1
1846706,4710685440362,>70,1
1846706,4710175567128,>70,2
1846706,4710943101318,>70,1
1846706,9300644131681,>70,1
1846706,4710060000990,>70,2
1846706,2250028000218,>70,2
1846706,4710603011018,>70,1
1846706,8801019931536,>70,1
1846706,4712425010712,>70,2
1846706,4710011401128,>70,2
1846706,4710363502016,>70,1
1846706,4714981010038,>70,2
1846706,4713020030068,>70,1
1846706,4718408749327,>70,1
1846706,47106710,>70,1
1846706,4710857000066,>70,1
1846706,4711258001256,>70,1
1846706,4710857000059,>70,1
1846706,4710011405133,>70,1
1846706,4710868501590,>70,1
1846706,4710047502066,>70,1
1846706,4711271000014,>70,2
1846706,4710060000990,>70,4
1846706,4710943100335,>70,1
1846706,4710036012019,>70,2
1846706,4710475001193,>70,1
1846706,4710857000066,>70,1
1846706,4714508112047,>70,1
1846706,4711863180070,>70,1
1846706,4710012131130,>70,1
1846706,4710162000058,>70,1
1846706,4710162000133,>70,1
1846706,8801019421013,>70,1
1846706,4710162000119,>70,2
1846706,4710162000119,>70,1
1846706,4710167221014,>70,1
1846706,4710011414012,>70,1
1846706,4710583996008,>70,1
1846706,4710731050101,>70,1
1846706,4710043552102,>70,1
1846706,4710035313469,>70,1
1958690,4713985863121,35-39,1
1958690,4901301046710,35-39,2
1958690,4714981010038,35-39,1
1958690,4710685444384,35-39,1
1958690,4710126193482,35-39,1
1958690,70450020873,35-39,1
1958690,4710498123964,35-39,1
1958690,9310034300047,35-39,1
1958690,4710628131012,35-39,2
1958690,4710085172696,35-39,1
1958690,4710498123964,35-39,1
1958690,4710628131012,35-39,1
1958690,9300644131766,35-39,1
1958690,4710085120093,35-39,1
1958690,4710093080044,35-39,1
1958690,4710018008733,35-39,1
1958690,4710134023276,35-39,1
1958690,4710085120628,35-39,1
1958690,4710126191372,35-39,1
1958690,4713930471692,35-39,1
1958690,4710093080044,35-39,2
1958690,4710943100410,35-39,1
1958690,4710134023276,35-39,2
1958690,4710186184192,35-39,2
1958690,4718433613303,35-39,1
1958690,4710128420203,35-39,1
1958690,4901301046710,35-39,2
1958690,4710852001068,35-39,1
1958690,4710498124152,35-39,1
1958690,8801266122145,35-39,1
1958690,9300644131773,35-39,1
1958690,70501060902,35-39,1
1958690,4710585930604,35-39,1
1958690,4901301046710,35-39,2
1958690,4710498123964,35-39,1
1958690,4710247007286,35-39,1
1958690,4710047502066,35-39,4
1958690,4712067899218,35-39,1
1958690,4710126193482,35-39,1
1958690,4710088410382,35-39,1
1958690,4714981010038,35-39,1
1958690,4710036012019,35-39,1
1981421,4710626844013,30-34,2
1981421,79763111254,30-34,1
1981421,4710012131130,30-34,1
1981421,4710043007220,30-34,1
1981421,22000119599,30-34,1
1981421,4710043004540,30-34,1
1981421,4713003048837,30-34,1
1981421,4710628119010,30-34,2
1981421,4710171083226,30-34,1
1981421,4710105011011,30-34,1
1981421,4710171083226,30-34,1
1981421,4710249001732,30-34,2
1981421,4710043004236,30-34,1
1981421,4710088412966,30-34,1
1981421,20415723,30-34,1
1981421,47106710,30-34,1
1981421,4710857000202,30-34,1
1981421,4710498235148,30-34,1
1981421,4710018004605,30-34,1
1981421,4710088410610,30-34,1
1981421,3228020490329,30-34,1
1981421,3228020490329,30-34,1
1981421,8801266122145,30-34,1
1981421,20307585,30-34,1
1981421,4902511153298,30-34,2
1981421,4710043004540,30-34,1
1981421,4710088413383,30-34,1
1981421,4710375111114,30-34,1
1981421,9311827001233,30-34,1
1981421,9300644131735,30-34,1
1981421,4710363960700,30-34,1
1981421,47106710,30-34,1
1981421,4710105011011,30-34,1
1981421,4902511153298,30-34,2
1981421,29000070295,30-34,1
1981421,4710088410139,30-34,1
1981421,4710105026411,30-34,1
1981421,4719856840024,30-34,5
1981421,37000442127,30-34,1
1981421,4710088411785,30-34,3
1981421,4712172150068,30-34,1
1981421,29000070295,30-34,1
1981421,4710291138134,30-34,2
1981421,4710088410610,30-34,1
1981421,4710908110232,30-34,1
1981421,4712552000587,30-34,1
1981421,4710063011030,30-34,1
1981421,4711271000014,30-34,2
1981421,4711207101044,30-34,1
1981421,4710012131130,30-34,1
1815269,4710008212119,25-29,1
1815269,4711524000891,25-29,1
1815269,4710339030024,25-29,1
1815269,4711524001041,25-29,1
1815269,4710140601512,25-29,1
1815269,4711524000891,25-29,1
1815269,8801687000206,25-29,1
1815269,4710140601512,25-29,1
1815269,8801164004017,25-29,1
1815269,4710823997222,25-29,1
1815269,4710823997208,25-29,1
1815269,8801687000206,25-29,1
1815269,8888021100327,25-29,1
1815269,4710375112210,25-29,1
1815269,4710140601512,25-29,1
1815269,4710823997239,25-29,1
1815269,4710823997208,25-29,1
1815269,4972045620092,25-29,1
1815269,4710140601505,25-29,1
1815269,4710110241076,25-29,1
1815269,8801687000206,25-29,1
1815269,8801687000206,25-29,2
1815269,4711524001041,25-29,1
1815269,4710140601512,25-29,2
1815269,4711524001041,25-29,1
1815269,4711524001041,25-29,2
1815269,8801687000206,25-29,1
1815269,4710011409056,25-29,1
1815269,4710110533102,25-29,1
1815269,4710140601512,25-29,3
1815269,4710008212119,25-29,1
1815269,20546236,25-29,1
1815269,4710140601505,25-29,1
1815269,4711524001041,25-29,1
1815269,4710140601505,25-29,1
1815269,4710823997208,25-29,1
2060637,4710583350701,35-39,2
2060637,4711985005114,35-39,1
2060637,399011800212,35-39,2
2060637,4713985863121,35-39,1
2060637,4710357343700,35-39,1
2060637,4710126185012,35-39,1
2060637,4710144204443,35-39,1
2060637,4710085120703,35-39,3
2060637,4710303280172,35-39,1
2060637,4710085120093,35-39,1
2060637,4714981010038,35-39,2
2060637,4711128778875,35-39,2
2060637,4711045228149,35-39,1
2060637,4710063312236,35-39,1
2060637,4710670200506,35-39,3
2060637,4715874000150,35-39,1
2060637,4718433614058,35-39,1
2060637,4712959001408,35-39,1
2060637,4710363609005,35-39,1
2060637,9310052751203,35-39,1
2060637,4710685440362,35-39,1
2060637,2250078000251,35-39,1
2060637,4710018035005,35-39,1
2060637,8801024190225,35-39,1
2060637,4710085120710,35-39,3
2060637,4710323168108,35-39,2
2060637,4711128778882,35-39,1
2060637,78895300024,35-39,1
2060637,9556437002274,35-39,1
2060637,4903101125107,35-39,1
2060637,4711985005114,35-39,1
2060637,4715525951244,35-39,1
2060637,4711572001123,35-39,1
2060637,4713930471692,35-39,1
2060637,47106710,35-39,1
2060637,4901422038939,35-39,1
2060637,4710960748077,35-39,2
2060637,4712959001408,35-39,2
2060637,4710085120680,35-39,1
2060637,4710012721515,35-39,1
2060637,4710063111389,35-39,1
2060637,4710583996008,35-39,1
2060637,78895121247,35-39,1
2060637,4710254041020,35-39,1
2060637,4710960748077,35-39,2
2060637,4713985863121,35-39,2
2060637,4901301026958,35-39,1
2060637,4710088450845,35-39,1
2060637,4710209763120,35-39,1
2060637,4710294150300,35-39,1
2060637,4714981010038,35-39,2
2060637,4710530912020,35-39,1
2060637,9555037202039,35-39,1
2060637,4710249002012,35-39,1
2060637,4710063312236,35-39,1
2060637,4710209763120,35-39,1
2060637,4710323168108,35-39,1
1575927,4710144201404,30-34,1
1575927,37000922919,30-34,1
1575927,4710043231403,30-34,1
1575927,4710431330503,30-34,2
1575927,8888021200256,30-34,1
1575927,4710038806128,30-34,1
1575927,4903301825555,30-34,1
1575927,4710011432702,30-34,1
1575927,4710685440362,30-34,1
1575927,4710011432825,30-34,1
1575927,4710011409056,30-34,1
1575927,4902738431155,30-34,1
1575927,4710186064364,30-34,1
1575927,4710088442192,30-34,1
1575927,4710697560065,30-34,1
1575927,4710011405133,30-34,1
1575927,4710085120680,30-34,1
1575927,4712076000575,30-34,1
1575927,4710685443820,30-34,1
1575927,4710012131130,30-34,1
1575927,4710114606048,30-34,2
1575927,4710036009804,30-34,1
1575927,4711553176987,30-34,1
1575927,4717101101265,30-34,2
1575927,4902704244574,30-34,2
1575927,4714706219746,30-34,1
1575927,4712815116192,30-34,1
1575927,4710011409056,30-34,1
1575927,4710431323123,30-34,4
1575927,4711553176987,30-34,1
1575927,4710088414069,30-34,1
1575927,6001240100073,30-34,1
1575927,4710085120703,30-34,1
1575927,4710104131550,30-34,2
1575927,4710104131550,30-34,2
1575927,4719856840017,30-34,2
1575927,4902738431155,30-34,1
1575927,4902738431193,30-34,1
1575927,4710011432832,30-34,1
2107455,4710583996008,40-44,1
2107455,4712019100591,40-44,2
2107455,4710105051123,40-44,1
2107455,4710088413383,40-44,1
2107455,4710063021183,40-44,2
2107455,4710088430175,40-44,1
2107455,4710323168054,40-44,1
2107455,4710088432476,40-44,1
2107455,4712172010010,40-44,1
2107455,4710105045726,40-44,2
2107455,4714242862710,40-44,1
2107455,4710908111116,40-44,1
2107455,4710740600175,40-44,1
2107455,31200441058,40-44,1
2107455,4710632001172,40-44,1
2107455,4710088434104,40-44,4
2107455,4901005131590,40-44,2
