CUST_ID,ARTICLE_ID,RATING,TIME
B000QOIE8K,A1PQNXFH9Q2KUJ,5.0,
B000QOIE8K,A2W556IHVPZJVC,5.0,
B000QOIE8K,A17DC2PVOEXWS2,5.0,
B000QOIE8K,A3RMZPK9F8EV1M,4.0,
B000QONMQ4,A3BIV1X1K9R796,5.0,
B000QONMQ4,AVR7IAWO7Z0VQ,5.0,
B000QONMQ4,A2WE5R44SIWN8E,5.0,
B000QONMQ4,AHX3WF4PBV9D1,5.0,
B000QONMQ4,A334PU2IBXEQD5,5.0,
B000QONMQ4,A1OKPC1K12YZEP,5.0,
B000QONMQ4,A3ILDSCEJJWS9I,4.0,
B000QP4IBG,AFT1VNGNMPWPZ,5.0,
B000QP4IBG,AI40UAEU5L0BX,5.0,
B000QP4IBG,A1U4GOVZWL8ZTL,4.0,
B000QP4IBG,A194S9A44OLYQA,5.0,
B000QP4IBG,A3AQHY7T3FQG15,5.0,
B000QP4IBG,A1V0L6ZGWRVZW8,5.0,
B000QP4IBG,ASHLINSRL21GS,5.0,
B000QP4IBG,A2SIB3R3XTEYZF,3.0,
B000QP4IBG,AT94BH5KB83AS,4.0,
B000QP4IBG,ALY082ISXIOX1,5.0,
B000QP4IBG,A2O9M97Q6WHW0B,5.0,
B000QP4IBG,A3HCK3UXD6WS4G,5.0,
B000QP4IBG,A37CBPZ1WY77U8,4.0,
B000QP4IBG,ANZE72JGJXDQL,4.0,
B000QP6SVY,A3374Z04IJ8R5O,5.0,
B000QP6SVY,A2DY7N9SKROB5I,5.0,
B000QP6SVY,A2BWO2L2RDYBCY,5.0,
B000QP6SVY,AKAAWLXUTIZ8T,5.0,
B000QP6SVY,A1D1LB2T1QT8G,5.0,
B000QVL4NU,AFZ8M3KQY2DYY,5.0,
B000QVL4NU,A3QPDOV3OATWTU,5.0,
B000QVL4NU,A1049BXR3MAWT4,5.0,
B000QVL4NU,A30K803EIDSMCO,4.0,
B000QVL4NU,A3DPVXS7PH5RTF,5.0,
B000QVL4NU,A187UA1N5VKOJW,5.0,
B000S3BNY6,A1RL898ZI0B9B1,5.0,
B000S3BNY6,AYM5IYPZ9P02I,4.0,
B000S3BNY6,A29HJWVO1SAZED,4.0,
B000S3BNY6,A11YRHINAJNUQJ,5.0,
B000S3BNY6,A334AQ7XHTCYLU,5.0,
B000S3BNY6,A17KVY5ZWRWQ3R,5.0,
B000S3BNY6,A1RGJA7LQ3B5H7,5.0,
B000S3BNY6,A1W7N3EWY7CX8H,5.0,
B000S3BNY6,A2DARHKCF0ZT4O,4.0,
B000S3BNY6,AN8SGZUXGCZ0S,4.0,
B000S3BNY6,A1OB1N267LNUIZ,4.0,
B000S3BNY6,A14X278KWM1Q2W,5.0,
B000S3JC9E,A1KE19CDYIO2YN,5.0,
B000S3JC9E,ANQYNX4B62RT5,4.0,
B000S3JC9E,A1P71E0W36IMFR,5.0,
B000S3JC9E,AO3IICGRNAE27,5.0,
B000S3JC9E,A1YJIWBQOKBXJQ,5.0,
B000S3JC9E,A38DE2TCRXTVJL,5.0,
B000S3JC9E,AJI7Q53V06VPR,5.0,
B000S3KQOE,AYX1DZVLYWZP7,5.0,
B000S3KQOE,A2VET003MCRZM2,4.0,
B000S3KQOE,AOIQXY51I12F1,4.0,
B000S3KQOE,A3TZVNR1XNHGEL,5.0,
B000S3KQOE,A334AQ7XHTCYLU,5.0,
B000S3W3Z4,A23ZCTK03U40QB,5.0,
B000S3W3Z4,A3EHS1XOZBV599,4.0,
B000S3W3Z4,A15Y6AZZ092FNO,1.0,
B000S3W3Z4,A19D4GEQH3Q5OU,5.0,
B000S3W3Z4,A17RNZ0JRA497K,3.0,
B000S3W3Z4,A3G6QZJBB466TC,5.0,
B000S3W3Z4,A3LF4W3CVYDONA,5.0,
B000S3W3Z4,A1GKQKAQCM39UX,3.0,
B000S43HH6,AXQSGLIB9FCGE,5.0,
B000S43HH6,A1ZMV5QSAR8V2L,5.0,
B000S43HH6,AVR7IAWO7Z0VQ,5.0,
B000S43HH6,A1LUGVFDKPE7N7,5.0,
B000S43HH6,A3VENRN00ED2SF,5.0,
B000S43HH6,A7VJOOJRQ1WDV,5.0,
B000S43HH6,ACA6KE21WQCYQ,5.0,
B000S43HH6,A2XDOOOB5P2000,5.0,
B000S50V9C,ADJ4M8X3UWSZF,4.0,
B000S50V9C,AMU5MVT8PG0GJ,5.0,
B000S50V9C,ASHLINSRL21GS,5.0,
B000S50V9C,A1VF5LN6SHFVFJ,5.0,
B000S50V9C,A165P3MOJV3OVZ,5.0,
B000S50V9C,A36EDWL4F3AASU,1.0,
B000S50V9C,A2ABJ4XM4MJ5CD,5.0,
B000S50V9C,A1AHIS29D50G9D,5.0,
B000S50VHE,A218THF45IKWKH,5.0,
B000S50VHE,ASP8ZHQ41Y33P,5.0,
B000S50VHE,A28QH2NBBLYNXI,5.0,
B000S50VHE,A8QSQI01F3LGU,5.0,
B000S50VHE,A10X28FN19BYTP,5.0,
B000S50VHE,A2BH945DHGH5J7,5.0,
B000S50VHE,A36QBIMOXND8AA,5.0,
B000S50VHE,A12W8NRSYR593I,5.0,
B000S510H4,A1BX06Z8YC3RLS,4.0,
B000S510H4,A2Z4H7PQHDPUWF,5.0,
B000S510H4,A2IV74JCKDT290,5.0,
B000S510H4,A3MG9CNWF17RUC,5.0,
B000S510H4,A14X278KWM1Q2W,5.0,
B000S5111E,A2KW2KWKABNYNO,5.0,
B000S5111E,A2O02XD4RTGK1U,5.0,
B000S5111E,A3G6G5BJ67W1KP,5.0,
B000S5111E,ASDPTCEGEINUZ,5.0,
B000S5111E,A3PYQ6EULBFXOL,5.0,
B000S5111E,A25B0GGQ07WJPO,5.0,
B000S5111E,A8301CIL45ZYD,5.0,
B000S5111E,A2YVHR5OPLMD5M,5.0,
B000S5111E,A9SXQ36MXY6H7,5.0,
B000S5111E,A3SVCK3QJ0QGK7,5.0,
B000S51XMQ,A2KQT4D0OZR569,5.0,
B000S51XMQ,AYM5IYPZ9P02I,5.0,
B000S51XMQ,A2RA7U9L83BAOU,5.0,
B000S51XMQ,A1F6IEGFY6Z0KY,5.0,
B000S51XMQ,A36C61RIAQ8YM6,5.0,
B000S51XMQ,A15YTTEFO06YG2,5.0,
B000S51XMQ,AYGH0M0SATZTT,5.0,
B000S51XMQ,A1VMI9DVAFF2OL,5.0,
B000S51XMQ,A3DXPVJZUWFFC7,5.0,
B000S51XMQ,A1EFNOPYEZ0BQW,5.0,
B000S51XMQ,A2WJWA1ZPD2UJM,5.0,
B000S51XMQ,A2EAYHU6B64ZN,5.0,
B000S51XMQ,A2UD8MYKL8MU2U,5.0,
B000S51XMQ,A32HSUK2KKQ0I9,4.0,
B000S51XMQ,A188J8UNVDXY5Z,5.0,
B000S51XMQ,AJOO1482KCO6B,5.0,
B000S51XMQ,AFHJN2EKCN6I8,5.0,
B000S51XMQ,A1RFPQKK32YPTR,5.0,
B000S51XMQ,A3EUB0FPVQEXRB,5.0,
B000S51XMQ,A3QO2573X5FEA0,5.0,
B000S51XMQ,A3THFL1HC4MWIF,5.0,
B000S51XMQ,A2MUX5Q2XZP6KD,5.0,
B000S51XMQ,A22BBOGE6N6R6E,5.0,
B000S51XMQ,A20QVNZNN32I4U,5.0,
B000S51XMQ,A159HUSCHB7U9X,4.0,
B000S51XMQ,A25S1X3LNS9VRI,4.0,
B000S52DRK,A1AOMTP8YKG9OX,3.0,
B000S52DRK,A3OQPUZ6XKQSSY,5.0,
B000S52DRK,A18IROB5G9N6L6,5.0,
B000S52DRK,A1BAZSHD67PTWO,5.0,
B000S52DRK,A24GANKHQ3C94Q,4.0,
B000S53ZOK,A1OYW08VVPMP3Q,5.0,
B000S53ZOK,A2QXG5SV2A2BEU,4.0,
B000S53ZOK,AG9O59IAKJDOH,5.0,
B000S53ZOK,A2RNKU9KJHQ2BV,4.0,
B000S53ZOK,A165P3MOJV3OVZ,5.0,
B000S55TS0,A1TYZ7YDVXB82Q,5.0,
B000S55TS0,A2VIB3S5P0J38C,5.0,
B000S55TS0,A1P8K7Z2MH7N45,5.0,
B000S55TS0,A1U85S5Z7F8OZC,5.0,
B000S55TS0,A1JZE0P75SWGD9,5.0,
B000S55TS0,A2GCUM04Q1HRFJ,5.0,
B000S55TS0,A2RH1NN6ZKY9E7,5.0,
B000S55TS0,A3QVMY8LUNFO2E,5.0,
B000S55TS0,A3EIB2LTI62OLF,3.0,
B000S55TTY,A14XNOLCTQNRRA,5.0,
B000S55TTY,A2TLEGF9MTP3JZ,5.0,
B000S55TTY,A10HGE7LJ8EQA8,5.0,
B000S55TTY,AF9NWZ4SJ5ZUU,5.0,
B000S55TTY,A2N98HLXPP8TP4,5.0,
B000S55TTY,A34RKOWXPYA4DU,5.0,
B000S55TTY,A1P1Y27488LQ3I,5.0,
B000S55TTY,A2616YSIRQGFG4,5.0,
B000S56380,A3FVAWZNKW9GX,5.0,
B000S56380,A1R9OMVRWLO3PW,5.0,
B000S56380,A2QQH28V1R1Y53,4.0,
B000S56380,AQHVR2V3YA1MM,5.0,
B000S56380,A1QHNY0AOGAWHA,4.0,
B000S56380,A1GN8UJIZLCA59,4.0,
B000S56380,A3TCDWQXX5EQQV,5.0,
B000S56380,A3DPVXS7PH5RTF,5.0,
B000S56380,A3RDHSSNRB4Q60,5.0,
B000S56380,A13K7F8BHA6ZPX,5.0,
B000S56380,A166UAU3E9GYIU,5.0,
B000S56380,A33H2FCAJE6W8K,5.0,
B000S56380,A16ANUYO0VRESI,5.0,
B000S57HBW,A2AJ76N7LS6GN0,5.0,
B000S57HBW,A15YP6BPJ32B84,5.0,
B000S57HBW,A3LJUTUA8KELXM,5.0,
B000S57HBW,A34DR583EV8ABR,5.0,
B000S57HBW,A23ZCTK03U40QB,5.0,
B000S57HBW,A2I93KN02TMZET,4.0,
B000SEZW42,A3UGHNEHEVSFPT,4.0,
B000SEZW42,A1KE19CDYIO2YN,5.0,
B000SEZW42,AK0BQPFK2RWNY,5.0,
B000SEZW42,A1ZNUOJK5V0N8V,5.0,
B000SEZW42,A3URYY7ISVU1MN,5.0,
B000SEZW42,A363HKFJUQ1NHF,5.0,
B000SF2UXW,A3B2WABD4HZ1NE,5.0,
B000SF2UXW,A1PD5563KBILUA,4.0,
B000SF2UXW,A5ZELOQA2OY7V,5.0,
B000SF2UXW,A2BH945DHGH5J7,5.0,
B000SF2UXW,A34XLJ6JF20K3A,5.0,
B000SFFCTG,A2AVMXNBKEL5T6,5.0,
B000SFFCTG,A2W556IHVPZJVC,5.0,
B000SFFCTG,A3GII0H5YZRMYE,5.0,
B000SFFCTG,A21X3U0ELWDPPQ,4.0,
B000SFFCTG,A1I38Z7M5C1SDP,5.0,
B000SFFCTG,ASU3NPI7FLQBA,5.0,
B000SFONMI,A3MZYLA93VX2Y4,5.0,
B000SFONMI,A200KNB88Q63FK,5.0,
B000SFONMI,A2O2TK53QQQVPK,5.0,
B000SFONMI,A2M0R5SHEEDXME,5.0,
B000SFONMI,A1MSD57MUPHNX3,5.0,
B000SFONMI,A2H3JURQZOHVMB,5.0,
B000SNWG5Q,A2H6I8RO9OHAP2,5.0,
B000SNWG5Q,A2TJT5ULZFJ0YL,5.0,
B000SNWG5Q,A1RGJA7LQ3B5H7,5.0,
B000SNWG5Q,A1N3ZBC7S9WG37,5.0,
B000SNWG5Q,A368X6QTD8W4QX,5.0,
B000SX6HCY,A1CHLJQMZN8LHG,1.0,
B000SX6HCY,A2VGTBXWR2191N,3.0,
B000SX6HCY,A8301CIL45ZYD,4.0,
B000SX6HCY,A1JRR5PL862Y9X,5.0,
B000SX6HCY,A3SVCK3QJ0QGK7,5.0,
B000SX6HCY,A11MI5QN5FQKZX,4.0,
B000SX858S,A28QH2NBBLYNXI,5.0,
B000SX858S,A1V0I4157HKPUX,5.0,
B000SX858S,A1EMKX2GYK5WKM,4.0,
B000SX858S,A2CEUUD4H3JV8D,5.0,
B000SX858S,A16GT71NL6RABO,5.0,
B000SX858S,A1AJLUUSIFSTTP,5.0,
B000SX85CE,A1XDXAK1L7UCKT,5.0,
B000SX85CE,A28QH2NBBLYNXI,5.0,
B000SX85CE,AUH5N8V1XHXC2,5.0,
B000SX85CE,A1V0I4157HKPUX,5.0,
B000SX85CE,A5ZELOQA2OY7V,5.0,
B000SX85CE,A2Z4H7PQHDPUWF,5.0,
B000SX85CE,A34UEVYJIBAZ,5.0,
B000SX85CE,A2LM7QTO3NRBOC,4.0,
B000SX85CE,A15YRXWU5RF4T8,5.0,
B000SX85CE,A3L8FEG0U3UY2M,5.0,
B000SX87C2,A2QQ17FC2WV8OM,5.0,
B000SX87C2,A1CHLJQMZN8LHG,1.0,
B000SX87C2,A3W4D8XOGLWUN5,4.0,
B000SX87C2,AYWQTPVYAF43L,5.0,
B000SX87C2,A2TCO3CE3GUJ9E,5.0,
B000SX87C2,A8301CIL45ZYD,5.0,
B000SX8ASS,A1A3VXAK3HR6U6,5.0,
B000SX8ASS,A3055E4D6180O9,4.0,
B000SX8ASS,A2X2BD7OVQEFVI,5.0,
B000SX8ASS,AD42OUI8ML7PY,5.0,
B000SX8ASS,A3NNICU3VEBQ2Z,5.0,
B000SX8ASS,A275HIC6MF7GPW,4.5,
B000SX8ASS,A2SBUQJK31CEFC,5.0,
B000SX8ASS,A1GQAKL9CGQLP1,5.0,
B000SX8ASS,A3BIOD7KBEDLXX,5.0,
B000SX8ASS,A9MPCNK6AD8A6,5.0,
B000SX8ASS,A3I36OD2IZPXG0,5.0,
B000SX8ASS,A1B4YLYSWMYKO6,5.0,
B000SX8ASS,AUDC9TMYV56W7,4.0,
B000SX8ASS,A1WRBXROABZGY0,5.0,
B000SX8DW6,AEWO12I61FDV0,5.0,
B000SX8DW6,A16ITYYOPBBP2R,4.0,
B000SX8DW6,A3U82GFSD94BU,5.0,
B000SX8DW6,A1ND57LZP5C7M4,5.0,
B000SX8DW6,A2Y85E6GF6Z6RU,5.0,
B000SX9G90,A28QH2NBBLYNXI,5.0,
B000SX9G90,A2TQD6R721TBOJ,5.0,
B000SX9G90,A5ZELOQA2OY7V,4.0,
B000SX9G90,A2CEUUD4H3JV8D,5.0,
B000SX9G90,AX2MZF9A6TP9S,5.0,
B000SX9G90,A9RVUPWTOTVDS,5.0,
B000SX9G90,A3V7YBOKJ1UWZ1,5.0,
B000SXBJ90,A3MWMO2IOQDWBJ,5.0,
B000SXBJ90,AVTY5M74VA1BJ,5.0,
B000SXBJ90,A1QHNY0AOGAWHA,5.0,
B000SXBJ90,A7TZ1KOGA4A01,5.0,
B000SXBJ90,A2ZVVQNTDT54KF,1.0,
B000SXBJ90,A3SOV9HFM5H9T1,5.0,
B000SXBJ90,A1BNZVP7NR7PCR,5.0,
B000SXBJ90,A3T76X0NKZJPAT,5.0,
B000SXBLO8,A188F3JGOBEZX1,5.0,
B000SXBLO8,A1RKS0O04U3GY3,4.0,
B000SXBLO8,A3ITD2FDGPB5CR,3.0,
B000SXBLO8,AYP7PJ4RUB8MW,3.0,
B000SXBLO8,A143W70ZMXRUGP,5.0,
B000SXBLO8,A2IMX2K43G8EI0,5.0,
B000SXDCD6,AGUTIZFYHV4YN,5.0,
B000SXDCD6,A22MW46I425DUP,5.0,
B000SXDCD6,ATF3R3ACPWKB,5.0,
B000SXDCD6,A1U7PGH7HQ96D5,5.0,
B000SXDCD6,AM7U9MNYQ8LD4,4.0,
B000SXDCD6,A8ETT0S8UTCC,5.0,
B000SXHB6K,A3AD7WKNFVISBD,5.0,
B000SXHB6K,ABVYGB2TKBO8F,5.0,
B000SXHB6K,AZRBA81ZG2PER,5.0,
B000SXHB6K,ARIFBHZ4F4MKJ,3.0,
B000SXHB6K,A3HSWCMRM8JI5U,4.0,
B000SXHB6K,A1WZHESEKXF09I,5.0,
B000SXHB6K,A2Q8AT657XUX31,5.0,
B000SXHB6K,A2UQGX6YMQ5BAL,4.0,
B000SXHB6K,A11VCFQVTLCT2P,5.0,
B000SXHB6K,A3I0CQIZIS2VKJ,4.0,
B000SXIZIS,A3NDWL56CCM3Q5,5.0,
B000SXIZIS,A3JH1L2JTX27EX,4.0,
B000SXIZIS,A449FP7EPXEDI,5.0,
B000SXIZIS,A2QKMKK7EFVOYQ,5.0,
B000SXIZIS,A32L4XEPPXTW1E,5.0,
B000SXIZIS,A3UGMWHO9PYRNU,5.0,
B000SXIZIS,A3GJ6CFWN47N0U,5.0,
B000SXIZUQ,AJ4PUFGZOU71,5.0,
B000SXIZUQ,A1WJRP2J4MOH0S,5.0,
B000SXIZUQ,AGRHVTZF0R7XP,4.0,
B000SXIZUQ,A1RGJA7LQ3B5H7,5.0,
B000SXIZUQ,AUW5YK7FSZ92U,5.0,
B000SXIZUQ,A3SHXFC5KK3IRX,5.0,
B000SXIZUQ,AL4N09PZZ7IIB,5.0,
B000SXIZUQ,A1M3F4G45OXRDI,5.0,
B000SXIZUQ,A1NI2Z40OTQVA0,5.0,
B000SXIZUQ,A3G85GK9R259K5,5.0,
B000SXKPYU,A3KUC5K5VSJNU9,5.0,
B000SXKPYU,A3Q7I4GNRLGA11,5.0,
B000SXKPYU,A3G3XO6IDVMC7X,5.0,
B000SXKPYU,A3HSWCMRM8JI5U,4.0,
B000SXKPYU,A2DLOXPVKMGGMI,5.0,
B000SXKPYU,AGE5RMV0OS0UJ,5.0,
B000SXKPYU,A1CHTS5F0FN5P8,5.0,
B000SXKPYU,AVWL0QJC0HMTW,5.0,
B000SXKPYU,A3VSBLDBSDFJ5M,5.0,
B000SXKPYU,A2TXKUC8SN53H7,5.0,
B000SXKWVG,AS02LU5CR8VJP,5.0,
B000SXKWVG,A2TQD6R721TBOJ,5.0,
B000SXKWVG,A28HZPK2ITCGNO,4.0,
B000SXKWVG,A1L1GM88JCXGLQ,5.0,
B000SXKWVG,AEHS7AFG0NF6Y,5.0,
B000SXKWVG,AAT1JT5M65VGQ,5.0,
B000SXKWXY,A348GYLVPWT8AK,3.0,
B000SXKWXY,A28HZPK2ITCGNO,4.0,
B000SXKWXY,A17RSA60SHZ737,5.0,
B000SXKWXY,ARVW5GNMO9QU7,5.0,
B000SXKWXY,A2QQH28V1R1Y53,4.0,
B000SXKWXY,A3QHTTBHBJ37IQ,5.0,
B000SXKWXY,AAPOQVDM5ZTHB,5.0,
B000SXKWXY,A3V7YBOKJ1UWZ1,5.0,
B000SXKWXY,A2LDEDOQZH3VTP,5.0,
B000SXM2AK,A33QL7Y8Y9SQSI,5.0,
B000SXM2AK,A1KE19CDYIO2YN,5.0,
B000SXM2AK,A3TEU7G2FCRKI8,5.0,
B000SXM2AK,A35EIZ0JS0DNOC,5.0,
B000SXM2AK,A1DAJZO8DIGDYS,5.0,
B000SXM2AK,A17KVY5ZWRWQ3R,4.0,
B000SXM2AK,A3RTB6ZI2GH89N,5.0,
B000SXM2AK,A33H2FCAJE6W8K,5.0,
B000SXM2AK,A3GJ6CFWN47N0U,5.0,
B000SXM2AK,AX2MZF9A6TP9S,5.0,
B000SXM2AK,A10GX7U2KREVF7,5.0,
B000SXM2AK,A13ZE9XWRQPPYC,5.0,
B000SXM3HM,A1GWGQ6KO00EL6,5.0,
B000SXM3HM,A2KILNYE6LV4Y2,4.0,
B000SXM3HM,AEZNE7TR0CHFI,5.0,
B000SXM3HM,A3E9KQ0H2QNH33,5.0,
B000SXM3HM,AQJQXK1X2T2NG,5.0,
B000SXM3HM,A11J2Y0T99QKT4,5.0,
B000SXM3HM,A10YDFT4DUCT3Q,5.0,
B000SXM3HM,A1QOYWEU4UPUML,4.0,
B000SXM3HM,A364B9H8S23AEY,5.0,
B000SXM3HM,AYGJ69VWZWS1W,5.0,
B000SXM5WK,A110ZEDSNASVCO,5.0,
B000SXM5WK,A3EQLH3KZQ40ZC,5.0,
B000SXM5WK,A13UPVEPGI0N5H,5.0,
B000SXM5WK,A3U71Q10EJUMZ2,5.0,
B000SXM5WK,AJBZ5EHYE9YOB,5.0,
B000SXM5WK,A2S0OMLVU7HWW9,5.0,
B000SXM5WK,A32JDWEPA9XTOC,5.0,
B000SXM5WK,A3COWL6E0VRBI7,5.0,
B000SXM5WK,A2COM184B75ZYD,5.0,
B000SXM5WK,A20OB2O8G4VEW1,5.0,
B000SZ22Y4,A3GEVXO51FW5DU,5.0,
B000SZ22Y4,A2PKSXIR5RD3CJ,5.0,
